Latitude,Local Code (Place),Longitude
35.2035062,(지번) 상봉동 87-27,128.0727283
37.60178,(지번) 망우동 209-27,127.1054
42.4380431,(지번) 묵동 250-8,129.8267484
42.4380431,(지번) 묵동 166-39,129.8267484
37.59755,(지번) 중화동 298-13,127.07783
37.61182,(지번) 신내동 565-9,127.09298
37.58178,(지번) 면목동 661-45,127.09034
37.60178,(지번) 망우동 487-13,127.1054
37.5945999,(지번) 상봉2동 91-1,127.08596133965739
37.594699,(지번) 상봉2동 108-6,127.0793667
37.58178,(지번) 면목동 413-1,127.09034
37.5945999,(지번) 상봉2동 88-92,127.08596133965739
37.58178,(지번) 면목동 118-1,127.09034
35.2035062,(지번) 상봉동 109-31,128.0727283
37.60178,(지번) 망우동 508-2,127.1054
37.576159649999994,(지번) 면목7동 652-19,127.09515679344926
37.58178,(지번) 면목동 1216,127.09034
35.2035062,(지번) 상봉동 105-11,128.0727283
37.58178,(지번) 면목동 634-23,127.09034
37.58178,(지번) 면목동 144-1,127.09034
37.61182,(지번) 신내동 537-3,127.09298
35.2035062,(지번) 상봉동 49-11,128.0727283
37.59755,(지번) 중화동 312-37,127.07783
,(지번) 면목동 472,
37.59755,(지번) 중화동 298-14,127.07783
42.4380431,(지번) 묵동 175-7,129.8267484
37.58178,(지번) 면목동 105-1,127.09034
35.2035062,(지번) 상봉동 87-48,128.0727283
37.61182,(지번) 신내동 797,127.09298
42.4380431,(지번) 묵동 171-18,129.8267484
37.58178,(지번) 면목동 496-24,127.09034
35.2035062,(지번) 상봉동 136-9,128.0727283
37.58178,(지번) 면목동 637-2,127.09034
37.58178,(지번) 면목동 497-7,127.09034
37.58178,(지번) 면목동 1110-16,127.09034
37.58178,(지번) 면목동 647-39,127.09034
35.2035062,(지번) 상봉동 247-3,128.0727283
37.61182,(지번) 신내동 495-9,127.09298
35.2035062,(지번) 상봉동 101-7,128.0727283
37.58178,(지번) 면목동 379-35,127.09034
37.58178,(지번) 면목동 595-51,127.09034
37.58178,(지번) 면목동 596-30,127.09034
37.58178,(지번) 면목동 617-3,127.09034
42.4380431,(지번) 묵동 240-9,129.8267484
37.58178,(지번) 면목동 51-3,127.09034
37.61182,(지번) 신내동 786,127.09298
37.58178,(지번) 면목동 504-18,127.09034
37.58178,(지번) 면목동 597-14,127.09034
37.61182,(지번) 신내동 387-1,127.09298
37.61182,(지번) 신내동 661,127.09298
37.61182,(지번) 신내동 565-14,127.09298
37.59755,(지번) 중화동 302-71,127.07783
37.58178,(지번) 면목동 191-126,127.09034
37.60178,(지번) 망우동 563-21,127.1054
37.61182,(지번) 신내동 648,127.09298
37.60178,(지번) 망우동 403,127.1054
42.4380431,(지번) 묵동 169-11,129.8267484
37.58178,(지번) 면목동 593-24,127.09034
35.2035062,(지번) 상봉동 130-131,128.0727283
42.4380431,(지번) 묵동 57-1,129.8267484
37.61182,(지번) 신내동 389,127.09298
37.6120547,(지번) 상봉동 101,127.10032292945334
37.58178,(지번) 면목동 446-17,127.09034
37.58178,(지번) 면목동 74-42,127.09034
42.4380431,(지번) 묵동 170-1,129.8267484
37.57537,(지번) 권농동 187-7,126.99103
37.57049,(지번) 종로5가 395-10,127.00301
37.56878,(지번) 관철동 13-10,126.98563
37.5783667,(지번) 재동 86,126.9852993
37.57962,(지번) 소격동 86,126.98073
37.5768099,(지번) 필운동 32-1,126.9661873
,(지번) 계동 101-12,
37.5783667,(지번) 재동 85-3,126.9852993
37.5743576,(지번) 익선동 128-3,126.9897757
37.57125,(지번) 청진동 183-1,126.9799
37.57125,(지번) 청진동 146,126.9799
35.17040900000001,(지번) 부암동 97-5,129.04006866346938
37.5868071,(지번) 삼청동 102-2,126.98255971935586
37.57049,(지번) 종로5가 265-22,127.00301
37.57435,(지번) 견지동 88,126.98243
,(지번) 체부동 85-1,
37.5800949,(지번) 통인동 120,126.970346
37.5783667,(지번) 재동 84-22,126.9852993
,(지번) 계동 146-1,
37.57962,(지번) 소격동 84,126.98073
37.5743576,(지번) 익선동 166-60,126.9897757
37.0044356,(지번) 낙원동 221,127.27490389045136
37.57036,(지번) 종로4가 165-11,126.99771
37.570667,(지번) 종로3가 167,126.9920263
37.57049,(지번) 종로5가 138-9,127.00301
37.61597305,(지번) 평창동 444-1,126.96764782812966
35.17040900000001,(지번) 부암동 245-2,129.04006866346938
37.57522,(지번) 내자동 11-1,126.97146
37.5743576,(지번) 익선동 156,126.9897757
37.5789979,(지번) 누하동 90-2,126.9675612
37.58096,(지번) 동숭동 31-19,127.0051932
37.58214,(지번) 명륜4가 107,126.99977
35.1686813,(지번) 부암동 258-3,129.0426011
37.58214,(지번) 명륜4가 143,126.99977
37.58146,(지번) 원서동 221-1,126.9889406
35.1686813,(지번) 부암동 23-3,129.0426011
37.5793894,(지번) 돈의동 27,126.9865924
37.5732,(지번) 효제동 155,127.00299
37.57511865,(지번) 중학동 19,126.97113874305396
37.57689,(지번) 사간동 62-1,126.9802
37.57425,(지번) 행촌동 209-35,126.96215
36.00829,(지번) 효자동 164-7,129.33088
37.57125,(지번) 청진동 128,126.9799
37.57125,(지번) 청진동 246,126.9799
37.56925,(지번) 서린동 149,126.97959
37.57036,(지번) 종로4가 177,126.99771
37.5716543,(지번) 인사동 194-28,126.9864242
37.57595,(지번) 창신동 148-1,127.01313
35.17040900000001,(지번) 부암동 278-5,129.04006866346938
37.57144,(지번) 공평동 129,126.98279
,(지번) 체부동 28-2,
37.58446,(지번) 명륜2가 225,126.99869
37.5716796,(지번) 당주동 3-2,126.9739063
37.57073,(지번) 신문로2가 1-248,126.96859
37.5743576,(지번) 익선동 144,126.9897757
37.57144,(지번) 공평동 5-1,126.98279
37.58755,(지번) 혜화동 84-3,127.00217
37.5783667,(지번) 재동 84-14,126.9852993
37.57017,(지번) 신문로1가 115,126.97417
37.5804756,(지번) 이화동 9-443,127.00254718158271
37.57522,(지번) 내자동 196,126.97146
37.5729413,(지번) 관철동 11-11,126.9739136
37.57595,(지번) 창신동 581-5,127.01313
37.58214,(지번) 명륜4가 48-2,126.99977
37.5772208,(지번) 내수동 1,126.9868481
37.56878,(지번) 관철동 19-1,126.98563
37.57595,(지번) 창신동 81-8,127.01313
37.58214,(지번) 명륜4가 94-2,126.99977
37.5760187,(지번) 묘동 3-1,126.9727733
37.5742524,(지번) 관훈동 15-1,126.9845658
37.58096,(지번) 동숭동 1-41,127.0051932
37.57208,(지번) 돈의동 26,126.99082
37.5868071,(지번) 삼청동 35-116,126.98255971935586
35.17040900000001,(지번) 부암동 254-2,129.04006866346938
37.5688,(지번) 관수동 163,126.99018
35.1983566,(지번) 사직동 262-4,129.0653657
37.61597305,(지번) 평창동 114-12,126.96764782812966
,(지번) 체부동 190,
35.8042858,(지번) 화동 117,128.5003858
37.57294,(지번) 내수동 110-48,126.9718
37.5732,(지번) 효제동 174-6,127.00299
37.57435,(지번) 견지동 110,126.98243
35.1495074,(지번) 인사동 193-5,128.6697356
37.57208,(지번) 돈의동 11-1,126.99082
35.180023,(지번) 통의동 35-21,126.9841614
37.5751276,(지번) 누하동 22,126.97096792034645
37.57125,(지번) 청진동 146,126.9799
37.57522,(지번) 내자동 1-2,126.97146
37.57017,(지번) 신문로1가 115,126.97417
37.57294,(지번) 내수동 110-48,126.9718
37.5868071,(지번) 삼청동 28-21,126.98255971935586
37.5716796,(지번) 당주동 16-1,126.9739063
37.5743576,(지번) 익선동 166-73,126.9897757
37.5716796,(지번) 당주동 128-14,126.9739063
35.1686813,(지번) 부암동 254-7,129.0426011
35.17040900000001,(지번) 부암동 188,129.04006866346938
37.5743576,(지번) 익선동 174,126.9897757
37.58214,(지번) 명륜4가 24,126.99977
37.56878,(지번) 관철동 12-24,126.98563
37.57294,(지번) 내수동 110-9,126.9718
37.56878,(지번) 관철동 180,126.98563
37.58096,(지번) 동숭동 1-73,127.0051932
37.5743576,(지번) 익선동 93,126.9897757
37.57962,(지번) 소격동 158-1,126.98073
37.58214,(지번) 명륜4가 101-2,126.99977
37.5742524,(지번) 관훈동 198-32,126.9845658
35.1495231,(지번) 익선동 166-16,128.6575631
35.180023,(지번) 통의동 25-2,126.9841614
37.5709125,(지번) 종로2가 71-5,126.9882267
37.5804226,(지번) 누상동 52,126.9630739
37.57208,(지번) 돈의동 30,126.99082
37.5734581,(지번) 도렴동 65,126.9743691
35.180023,(지번) 통의동 10,126.9841614
37.57648,(지번) 숭인동 56-25,127.01848
37.8788193,(지번) 낙원동 85-7,127.7242896
37.57049,(지번) 종로5가 138-7,127.00301
37.56878,(지번) 관철동 5-8,126.98563
34.9796943,(지번) 화동 138-21,126.6152957
37.5716654,(지번) 교남동 50-1,126.9633903536082
37.5815424,(지번) 중학동 14,126.9811681
37.57073,(지번) 신문로2가 1-152,126.96859
37.5808835,(지번) 창성동 154,126.9725454
37.5789979,(지번) 누하동 175-2,126.9675612
37.58096,(지번) 동숭동 1-47,127.0051932
37.58214,(지번) 명륜4가 154-2,126.99977
37.57595,(지번) 창신동 382,127.01313
37.57144,(지번) 공평동 120-2,126.98279
35.1686813,(지번) 부암동 257-1,129.0426011
37.56878,(지번) 관철동 5-5,126.98563
37.5700991,(지번) 청진동 6,126.9799023
37.5716796,(지번) 당주동 40,126.9739063
37.5742524,(지번) 관훈동 118-27,126.9845658
37.57125,(지번) 청진동 46,126.9799
37.56878,(지번) 관철동 7-15,126.98563
37.57073,(지번) 신문로2가 1-335,126.96859
37.57522,(지번) 내자동 108,126.97146
37.57125,(지번) 청진동 146,126.9799
35.17040900000001,(지번) 부암동 239-13,129.04006866346938
37.57144,(지번) 공평동 125-1,126.98279
37.58214,(지번) 명륜4가 170-2,126.99977
37.5745999,(지번) 관철동 21,126.97091890493373
22.720130400000002,(지번) 안국동 83,112.20375539080052
37.57721,(지번) 안국동 133,126.98363
37.57174,(지번) 종로6가 94,127.00681
37.57049,(지번) 종로5가 247-2,127.00301
37.56897,(지번) 장사동 85,126.99348
37.57537,(지번) 권농동 187-7,126.99103
37.0044356,(지번) 낙원동 122,127.27490389045136
37.57796505,(지번) 체부동 17,126.97090654000183
37.58214,(지번) 명륜4가 170-8,126.99977
37.58681425,(지번) 혜화동 122-5,126.99977827523001
37.5783667,(지번) 재동 5-2,126.9852993
,(지번) 계동 140-25,
37.57962,(지번) 소격동 142-2,126.98073
37.5817988,(지번) 평동 43,126.7745476
37.58964,(지번) 삼청동 27-3,126.98112
37.56878,(지번) 관철동 11-13,126.98563
37.5808835,(지번) 창성동 122-2,126.9725454
37.57049,(지번) 종로5가 138-10,127.00301
35.180023,(지번) 통의동 35-29,126.9841614
37.56897,(지번) 장사동 127-1,126.99348
37.57435,(지번) 견지동 68-1,126.98243
37.5742524,(지번) 관훈동 198-42,126.9845658
37.5743576,(지번) 익선동 110-4,126.9897757
37.57144,(지번) 공평동 70,126.98279
37.56878,(지번) 관철동 155,126.98563
37.57125,(지번) 청진동 146,126.9799
37.58446,(지번) 명륜2가 121-1,126.99869
37.5830704,(지번) 신문로1가 2,126.9868326
37.57371,(지번) 수송동 85,126.98093
37.5800949,(지번) 통인동 73,126.970346
37.57595,(지번) 창신동 573-1,127.01313
37.57511865,(지번) 중학동 19,126.97113874305396
37.5800949,(지번) 통인동 118-3,126.970346
37.57504205,(지번) 공평동 17,126.97067173012466
,(지번) 봉익동 21,
37.57425,(지번) 행촌동 209-11,126.96215
37.5868071,(지번) 삼청동 15-2,126.98255971935586
37.5688,(지번) 관수동 43-2,126.99018
37.57125,(지번) 청진동 146,126.9799
37.574893700000004,(지번) 누하동 33,126.97290820228719
37.5742524,(지번) 관훈동 64,126.9845658
37.58214,(지번) 명륜4가 167-2,126.99977
37.56878,(지번) 관철동 43-6,126.98563
37.5716796,(지번) 당주동 22-1,126.9739063
36.5715447,(지번) 세종로 139-8,127.2903893
37.58096,(지번) 동숭동 1-152,127.0051932
37.58096,(지번) 동숭동 1-60,127.0051932
37.57125,(지번) 청진동 246,126.9799
35.180023,(지번) 통의동 25-16,126.9841614
37.58146,(지번) 원서동 219,126.9889406
37.57208,(지번) 돈의동 75-4,126.99082
37.570667,(지번) 종로3가 107-2,126.9920263
37.5688,(지번) 관수동 42,126.99018
37.57537,(지번) 권농동 182-6,126.99103
37.58096,(지번) 동숭동 50-24,127.0051932
37.5743576,(지번) 익선동 166-36,126.9897757
37.609029,(지번) 구기동 64-5,126.9573925
37.57208,(지번) 돈의동 49-1,126.99082
37.01151025,(지번) 낙원동 110,127.28838057103525
37.57648,(지번) 숭인동 61-30,127.01848
37.5742524,(지번) 관훈동 29-2,126.9845658
37.58214,(지번) 명륜4가 103-6,126.99977
37.5716796,(지번) 당주동 128-27,126.9739063
37.60041,(지번) 홍지동 133-12,126.95648
37.58214,(지번) 명륜4가 147-1,126.99977
37.57595,(지번) 창신동 542,127.01313
37.58096,(지번) 동숭동 187-11,127.0051932
37.578552,(지번) 당주동 15-8,126.984096
37.5784056,(지번) 연건동 195-38,126.9999208
37.5818247,(지번) 당주동 5,126.9850202
37.5743576,(지번) 익선동 166-39,126.9897757
37.5760187,(지번) 옥인동 산 3-1,126.9727733
37.8788193,(지번) 낙원동 82-3,127.7242896
37.58096,(지번) 동숭동 1-87,127.0051932
37.5742524,(지번) 관훈동 123-4,126.9845658
37.57371,(지번) 수송동 46-13,126.98093
37.57962,(지번) 소격동 149-11,126.98073
37.5716796,(지번) 당주동 42-2,126.9739063
37.5783667,(지번) 재동 84-5,126.9852993
37.58681425,(지번) 혜화동 90-18,126.99977827523001
37.5772208,(지번) 내수동 1,126.9868481
37.5868071,(지번) 삼청동 63-28,126.98255971935586
37.56878,(지번) 관철동 43-13,126.98563
37.5800949,(지번) 통인동 138-1,126.970346
37.5789979,(지번) 누하동 195-2,126.9675612
37.58096,(지번) 동숭동 1-97,127.0051932
37.57144,(지번) 공평동 70,126.98279
35.864283,(지번) 종로1가 40,128.5985333
37.58446,(지번) 명륜2가 24-1,126.99869
37.5868071,(지번) 삼청동 126,126.98255971935586
37.5757392,(지번) 사간동 7,126.9722083
37.5742524,(지번) 관훈동 84-23,126.9845658
37.5783667,(지번) 재동 34-1,126.9852993
37.670771,(지번) 효자동 40-2,126.9575366
37.57049,(지번) 종로5가 104-1,127.00301
37.5800949,(지번) 통인동 137-7,126.970346
37.570999,(지번) 명륜4가 129,127.0019192
35.180023,(지번) 통의동 7-33,126.9841614
37.58096,(지번) 동숭동 130-63,127.0051932
37.584059749999994,(지번) 가회동 11-49,126.98646442407029
36.7296933,(지번) 세종로 202-1,127.1665789
37.57017,(지번) 신문로1가 238,126.97417
37.58247,(지번) 효자동 62,126.97168
37.56878,(지번) 관철동 12-23,126.98563
37.5739085,(지번) 종로2가 9,126.9821283
37.57049,(지번) 종로5가 280-4,127.00301
37.57049,(지번) 종로5가 443,127.00301
,(지번) 체부동 189,
37.5800949,(지번) 통인동 118-15,126.970346
37.58214,(지번) 명륜4가 146-1,126.99977
37.58214,(지번) 명륜4가 85-10,126.99977
36.549218,(지번) 세종로 81-3,127.2754943
37.57221,(지번) 낙원동 139-1,126.98762
37.8788193,(지번) 낙원동 213-3,127.7242896
37.5757392,(지번) 돈의동 7,126.9722083
37.56878,(지번) 관철동 43-7,126.98563
37.56878,(지번) 관철동 42-4,126.98563
37.56925,(지번) 서린동 128-1,126.97959
37.57073,(지번) 신문로2가 1-104,126.96859
37.57595,(지번) 창신동 695-1,127.01313
34.9796943,(지번) 화동 137-5,126.6152957
37.58096,(지번) 동숭동 128-5,127.0051932
35.1816878,(지번) 팔판동 89,128.7958359
,(지번) 누상동 166-127,
37.58446,(지번) 명륜2가 187,126.99869
37.58096,(지번) 동숭동 130-17,127.0051932
37.57435,(지번) 견지동 110,126.98243
34.9796943,(지번) 화동 137-4,126.6152957
37.5798042,(지번) 창신동 23-450,127.0152468
37.8788193,(지번) 낙원동 111-2,127.7242896
35.1686813,(지번) 부암동 175-1,129.0426011
37.58214,(지번) 명륜4가 111-2,126.99977
37.5709125,(지번) 종로2가 84-8,126.9882267
37.57049,(지번) 종로5가 265-8,127.00301
37.578552,(지번) 돈의동 8,126.984096
37.5743576,(지번) 익선동 166-21,126.9897757
,(지번) 계동 107-1,
37.56878,(지번) 관철동 7-5,126.98563
37.56878,(지번) 관철동 263,126.98563
35.864283,(지번) 관수동 40,128.5985333
37.5716796,(지번) 당주동 170-2,126.9739063
37.57144,(지번) 공평동 70,126.98279
37.57689,(지번) 사간동 93,126.9802
37.569674449999994,(지번) 필운동 202,126.96370566429506
36.5236742,(지번) 세종로 185-2,127.2472583
37.58214,(지번) 명륜4가 45-1,126.99977
37.56878,(지번) 관철동 44-1,126.98563
37.58861,(지번) 명륜1가 31-23,126.99689
34.9796943,(지번) 화동 102-1,126.6152957
37.58214,(지번) 명륜4가 62,126.99977
37.5688,(지번) 관수동 145-1,126.99018
37.570667,(지번) 종로3가 12-1,126.9920263
37.57962,(지번) 소격동 158-4,126.98073
37.58446,(지번) 명륜2가 30,126.99869
,(지번) 체부동 132-1,
37.5743576,(지번) 익선동 166-78,126.9897757
37.57522,(지번) 내자동 147,126.97146
37.57073,(지번) 신문로2가 12-5,126.96859
37.58214,(지번) 명륜4가 69-1,126.99977
37.56878,(지번) 관철동 19-16,126.98563
37.58096,(지번) 동숭동 128-12,127.0051932
37.57294,(지번) 내수동 75,126.9718
37.58214,(지번) 명륜4가 70-4,126.99977
37.57371,(지번) 수송동 110,126.98093
37.56878,(지번) 관철동 256,126.98563
37.57049,(지번) 종로5가 52-1,127.00301
37.58214,(지번) 명륜4가 170-3,126.99977
37.5716796,(지번) 당주동 30,126.9739063
37.56878,(지번) 관철동 11-13,126.98563
37.5729413,(지번) 관철동 11-11,126.9739136
37.5729413,(지번) 관철동 11-11,126.9739136
37.57049,(지번) 종로5가 281-2,127.00301
37.56878,(지번) 관철동 14-1,126.98563
37.584059749999994,(지번) 가회동 163,126.98646442407029
37.58895,(지번) 청운동 69,126.96784
37.5742524,(지번) 관훈동 29-13,126.9845658
37.56878,(지번) 관철동 12-13,126.98563
37.57125,(지번) 청진동 70,126.9799
36.549218,(지번) 세종로 164,127.2754943
37.57371,(지번) 수송동 156,126.98093
37.5743576,(지번) 익선동 146,126.9897757
37.5696269,(지번) 소격동 159,126.99506863371846
37.58214,(지번) 명륜4가 166-1,126.99977
37.56878,(지번) 관철동 180,126.98563
37.584059749999994,(지번) 가회동 9-1,126.98646442407029
37.584059749999994,(지번) 가회동 202-1,126.98646442407029
37.5808835,(지번) 창성동 17-1,126.9725454
35.1686813,(지번) 부암동 208-43,129.0426011
37.58681425,(지번) 혜화동 136,126.99977827523001
37.57036,(지번) 종로4가 188,126.99771
37.61597305,(지번) 평창동 153-1,126.96764782812966
37.58096,(지번) 동숭동 1-56,127.0051932
37.5716543,(지번) 인사동 141-2,126.9864242
37.58895,(지번) 청운동 59-4,126.96784
37.5743576,(지번) 익선동 133-2,126.9897757
37.5868071,(지번) 삼청동 28-19,126.98255971935586
35.1686813,(지번) 부암동 225-1,129.0426011
37.58096,(지번) 동숭동 130-47,127.0051932
37.5800949,(지번) 통인동 46-5,126.970346
37.57073,(지번) 신문로2가 1-104,126.96859
37.57198835,(지번) 필운동 105,126.96281527774326
37.57073,(지번) 신문로2가 1-161,126.96859
37.57537,(지번) 권농동 141-5,126.99103
37.57049,(지번) 종로5가 138-16,127.00301
37.58214,(지번) 명륜4가 145,126.99977
37.58446,(지번) 명륜2가 33-2,126.99869
37.5735765,(지번) 관훈동 106,126.96791000283179
37.56878,(지번) 관철동 6-4,126.98563
37.5688,(지번) 관수동 40-2,126.99018
35.17040900000001,(지번) 부암동 292-6,129.04006866346938
37.5868071,(지번) 삼청동 20-8,126.98255971935586
37.57208,(지번) 돈의동 18,126.99082
35.180023,(지번) 통의동 38,126.9841614
37.58446,(지번) 명륜2가 36-1,126.99869
37.58096,(지번) 동숭동 1-44,127.0051932
,(지번) 계동 2-49,
37.57017,(지번) 신문로1가 163,126.97417
37.58096,(지번) 동숭동 1-76,127.0051932
37.5839978,(지번) 재동 11,126.9826211
37.58096,(지번) 동숭동 130-26,127.0051932
37.5743576,(지번) 익선동 166-48,126.9897757
37.5783667,(지번) 재동 84-9,126.9852993
37.5743576,(지번) 익선동 166-34,126.9897757
37.58247,(지번) 효자동 39-1,126.97168
37.57371,(지번) 수송동 146-1,126.98093
37.58214,(지번) 명륜4가 15-1,126.99977
37.5742524,(지번) 관훈동 29-4,126.9845658
37.58214,(지번) 명륜4가 188-4,126.99977
37.61597305,(지번) 평창동 97,126.96764782812966
35.1816878,(지번) 팔판동 57,128.7958359
37.56878,(지번) 관철동 43-5,126.98563
35.17040900000001,(지번) 부암동 281-13,129.04006866346938
37.58146,(지번) 원서동 75,126.9889406
37.56878,(지번) 관철동 11-2,126.98563
37.58681425,(지번) 혜화동 197-2,126.99977827523001
37.5716543,(지번) 인사동 263,126.9864242
37.58348,(지번) 옥인동 155,126.96385
37.58096,(지번) 동숭동 1-11,127.0051932
37.56878,(지번) 관철동 35-1,126.98563
37.61597305,(지번) 평창동 150-5,126.96764782812966
37.57511865,(지번) 중학동 19,126.97113874305396
37.584059749999994,(지번) 가회동 170-3,126.98646442407029
37.56878,(지번) 관철동 44-5,126.98563
37.609029,(지번) 구기동 253-1,126.9573925
37.5716796,(지번) 당주동 20-2,126.9739063
37.58146,(지번) 원서동 219,126.9889406
37.5747387,(지번) 신문로1가 29,126.97097736485883
37.5800949,(지번) 통인동 118-15,126.970346
37.5742524,(지번) 관훈동 198-42,126.9845658
37.5743576,(지번) 익선동 166-77,126.9897757
37.56878,(지번) 관철동 11-1,126.98563
37.5768099,(지번) 필운동 144-1,126.9661873
37.61597305,(지번) 평창동 210,126.96764782812966
37.61597305,(지번) 평창동 66-32,126.96764782812966
37.58096,(지번) 동숭동 1-37,127.0051932
37.58096,(지번) 동숭동 5-7,127.0051932
37.56878,(지번) 관철동 19-13,126.98563
37.57073,(지번) 신문로2가 1-251,126.96859
37.58446,(지번) 명륜2가 32,126.99869
37.57073,(지번) 신문로2가 1-222,126.96859
,(지번) 체부동 39-2,
37.58446,(지번) 명륜2가 21-18,126.99869
37.58446,(지번) 명륜2가 150-2,126.99869
37.57208,(지번) 돈의동 18,126.99082
37.5868071,(지번) 삼청동 157-83,126.98255971935586
37.58214,(지번) 명륜4가 154-3,126.99977
37.57294,(지번) 내수동 110-35,126.9718
37.58214,(지번) 명륜4가 64-5,126.99977
37.57125,(지번) 청진동 246,126.9799
37.53672,(지번) 마포동 388-5,126.94288
37.5499423,(지번) 공덕동 255-9,126.95929331606372
37.5384174,(지번) 도화동 345-1,126.9489663
37.5384174,(지번) 도화동 179-9,126.9489663
37.54666535,(지번) 합정동 391-5,126.90877512395869
37.55003255,(지번) 염리동 147-6,126.94785381070645
37.55586,(지번) 망원동 57-38,126.90087
37.55586,(지번) 망원동 400-1,126.90087
37.5549256,(지번) 연남동 375-113,126.9229591
37.54666535,(지번) 합정동 363-28,126.90877512395869
37.5629214,(지번) 연남동 384-7,126.92277707704123
37.5531743,(지번) 서교동 408-8,126.9182004
,(지번) 연남동 229-67,
37.55586,(지번) 망원동 386-4,126.90087
37.5629214,(지번) 연남동 568-26,126.92277707704123
37.5531743,(지번) 서교동 465-1,126.9182004
37.55003255,(지번) 염리동 173-21,126.94785381070645
37.55586,(지번) 망원동 416-33,126.90087
37.5384174,(지번) 도화동 25-13,126.9489663
36.9885512,(지번) 합정동 361-1,127.101767
37.55586,(지번) 망원동 378-7,126.90087
37.5550362,(지번) 서교동 475-22,126.92390918359315
37.55586,(지번) 망원동 482-3,126.90087
37.5550362,(지번) 서교동 364-10,126.92390918359315
37.5499423,(지번) 공덕동 105-127,126.95929331606372
37.5499423,(지번) 공덕동 105-67,126.95929331606372
37.5629214,(지번) 연남동 223-20,126.92277707704123
37.55586,(지번) 망원동 415-31,126.90087
37.5629214,(지번) 연남동 223-15,126.92277707704123
37.54743,(지번) 상수동 317-2,126.92473
37.5536471,(지번) 노고산동 109-69,126.9374998
37.54666535,(지번) 합정동 388-15,126.90877512395869
37.54666535,(지번) 합정동 426-18,126.90877512395869
37.5550362,(지번) 서교동 408-26,126.92390918359315
37.54678,(지번) 합정동 357-6,126.9084
37.5384174,(지번) 도화동 345-4,126.9489663
37.5525061,(지번) 신수동 36-3,126.9217887
37.5550362,(지번) 서교동 394-17,126.92390918359315
37.5499423,(지번) 공덕동 255-19,126.95929331606372
37.54743,(지번) 상수동 86-22,126.92473
37.5550362,(지번) 서교동 469-67,126.92390918359315
37.55395,(지번) 아현동 424-11,126.95552
,(지번) 망원동 57-135,
37.57159605,(지번) 상암동 1537-2,126.87276821727674
37.54116,(지번) 용강동 40-1,126.94052
37.8530026,(지번) 동교동 203-18,127.1234208
37.5629214,(지번) 연남동 224-41,126.92277707704123
37.5571419,(지번) 동교동 158-24,126.9261901
37.5531743,(지번) 서교동 369-1,126.9182004
37.5629214,(지번) 연남동 390-30,126.92277707704123
37.55003255,(지번) 염리동 149-9,126.94785381070645
37.5384174,(지번) 도화동 179-11,126.9489663
37.54116,(지번) 용강동 51-5,126.94052
37.5554909,(지번) 서교동 358-121,126.9235821
37.5550362,(지번) 서교동 475-26,126.92390918359315
37.56258,(지번) 연남동 566-8,126.92196
37.8530026,(지번) 동교동 152-11,127.1234208
37.54743,(지번) 상수동 321-1,126.92473
37.5550362,(지번) 서교동 366-14,126.92390918359315
37.5629214,(지번) 연남동 390-42,126.92277707704123
37.5384174,(지번) 도화동 181-39,126.9489663
37.5571419,(지번) 동교동 204-29,126.9261901
37.54743,(지번) 상수동 316-1,126.92473
37.5550362,(지번) 서교동 363-24,126.92390918359315
35.2534863,(지번) 용강동 494-32,126.9068651
37.5629214,(지번) 연남동 252-18,126.92277707704123
37.5550362,(지번) 서교동 402-4,126.92390918359315
37.57159605,(지번) 상암동 1653,126.87276821727674
37.55586,(지번) 망원동 410-1,126.90087
37.5550362,(지번) 서교동 400-13,126.92390918359315
37.55586,(지번) 망원동 378-17,126.90087
37.5629214,(지번) 연남동 390-71,126.92277707704123
34.7411898,(지번) 서교동 391-5,127.7274717
37.5525061,(지번) 신수동 36-3,126.9217887
37.5629214,(지번) 연남동 381-15,126.92277707704123
37.5550362,(지번) 서교동 375-37,126.92390918359315
37.5571419,(지번) 동교동 204-54,126.9261901
37.5629214,(지번) 연남동 229-12,126.92277707704123
37.54666535,(지번) 합정동 368-3,126.90877512395869
37.5499423,(지번) 공덕동 249-62,126.95929331606372
37.5499423,(지번) 공덕동 469,126.95929331606372
37.5629214,(지번) 연남동 564-31,126.92277707704123
37.5571419,(지번) 동교동 113-25,126.9261901
37.5550362,(지번) 서교동 385-6,126.92390918359315
34.7411898,(지번) 서교동 358-51,127.7274717
37.5550362,(지번) 서교동 330-19,126.92390918359315
37.5629214,(지번) 연남동 383-95,126.92277707704123
37.54666535,(지번) 합정동 381-64,126.90877512395869
37.5384174,(지번) 도화동 181-45,126.9489663
37.5531743,(지번) 서교동 338-1,126.9182004
37.5550362,(지번) 서교동 381-22,126.92390918359315
37.5550362,(지번) 서교동 337-10,126.92390918359315
37.54743,(지번) 상수동 91-3,126.92473
37.55586,(지번) 망원동 395-17,126.90087
37.55586,(지번) 망원동 476-1,126.90087
37.54666535,(지번) 합정동 386-11,126.90877512395869
37.5629214,(지번) 연남동 239-4,126.92277707704123
37.5571419,(지번) 동교동 153-3,126.9261901
37.54743,(지번) 상수동 341-1,126.92473
37.5629214,(지번) 연남동 228-2,126.92277707704123
35.87318125,(지번) 용강동 50-13,129.2341907695776
37.5447,(지번) 신공덕동 2-463,126.95606
37.5629214,(지번) 연남동 382-19,126.92277707704123
35.2534863,(지번) 용강동 51-3,126.9068651
36.9885512,(지번) 합정동 367-8,127.101767
37.55586,(지번) 망원동 411-12,126.90087
