,file,class_number
1688,11_114_11014010_160819656053229_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819656053229_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819656053229_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>198</xmin>\n', '\t\t\t<ymin>434</ymin>\n', '\t\t\t<xmax>3846</xmax>\n', '\t\t\t<ymax>2392</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>431</xmin>\n', '\t\t\t<ymin>527</ymin>\n', '\t\t\t<xmax>3310</xmax>\n', '\t\t\t<ymax>2019</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1689,11_114_11014010_160819658226259_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819658226259_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819658226259_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>105</xmin>\n', '\t\t\t<ymin>718</ymin>\n', '\t\t\t<xmax>2937</xmax>\n', '\t\t\t<ymax>3497</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>481</xmin>\n', '\t\t\t<ymin>1330</ymin>\n', '\t\t\t<xmax>2570</xmax>\n', '\t\t\t<ymax>3200</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1690,11_114_11014010_160819660449620_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819660449620_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819660449620_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>87</xmin>\n', '\t\t\t<ymin>613</ymin>\n', '\t\t\t<xmax>2937</xmax>\n', '\t\t\t<ymax>3489</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>586</xmin>\n', '\t\t\t<ymin>1365</ymin>\n', '\t\t\t<xmax>2596</xmax>\n', '\t\t\t<ymax>3226</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1691,11_114_11014010_160819660449620_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819660449620_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819660449620_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>233</xmin>\n', '\t\t\t<ymin>422</ymin>\n', '\t\t\t<xmax>3834</xmax>\n', '\t\t\t<ymax>2380</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>1014</xmin>\n', '\t\t\t<ymin>667</ymin>\n', '\t\t\t<xmax>3636</xmax>\n', '\t\t\t<ymax>1949</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1692,11_114_11014010_160819663386355_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819663386355_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819663386355_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>105</xmin>\n', '\t\t\t<ymin>893</ymin>\n', '\t\t\t<xmax>2858</xmax>\n', '\t\t\t<ymax>3655</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>612</xmin>\n', '\t\t\t<ymin>1129</ymin>\n', '\t\t\t<xmax>2674</xmax>\n', '\t\t\t<ymax>3253</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1693,11_114_11014010_160819663386355_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819663386355_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819663386355_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>338</xmin>\n', '\t\t\t<ymin>353</ymin>\n', '\t\t\t<xmax>3682</xmax>\n', '\t\t\t<ymax>2438</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>466</xmin>\n', '\t\t\t<ymin>387</ymin>\n', '\t\t\t<xmax>3158</xmax>\n', '\t\t\t<ymax>1786</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1694,11_114_11014010_160819665311174_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819665311174_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819665311174_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>140</xmin>\n', '\t\t\t<ymin>736</ymin>\n', '\t\t\t<xmax>2928</xmax>\n', '\t\t\t<ymax>3515</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>769</xmin>\n', '\t\t\t<ymin>1269</ymin>\n', '\t\t\t<xmax>2491</xmax>\n', '\t\t\t<ymax>3060</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1695,11_114_11014010_160819665311174_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819665311174_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819665311174_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>35</xmin>\n', '\t\t\t<ymin>294</ymin>\n', '\t\t\t<xmax>3904</xmax>\n', '\t\t\t<ymax>2567</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>711</xmin>\n', '\t\t\t<ymin>621</ymin>\n', '\t\t\t<xmax>3018</xmax>\n', '\t\t\t<ymax>2077</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1696,11_114_11014010_160819670746644_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819670746644_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819670746644_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>35</xmin>\n', '\t\t\t<ymin>561</ymin>\n', '\t\t\t<xmax>2937</xmax>\n', '\t\t\t<ymax>3393</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>594</xmin>\n', '\t\t\t<ymin>1050</ymin>\n', '\t\t\t<xmax>2264</xmax>\n', '\t\t\t<ymax>2903</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1697,11_114_11014010_160819670746644_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819670746644_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819670746644_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>198</xmin>\n', '\t\t\t<ymin>399</ymin>\n', '\t\t\t<xmax>3869</xmax>\n', '\t\t\t<ymax>2648</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>827</xmin>\n', '\t\t\t<ymin>900</ymin>\n', '\t\t\t<xmax>3193</xmax>\n', '\t\t\t<ymax>2369</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1698,11_114_11014010_160819675413537_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819675413537_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819675413537_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>443</xmin>\n', '\t\t\t<ymin>434</ymin>\n', '\t\t\t<xmax>3624</xmax>\n', '\t\t\t<ymax>2299</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>979</xmin>\n', '\t\t\t<ymin>621</ymin>\n', '\t\t\t<xmax>3275</xmax>\n', '\t\t\t<ymax>1996</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1699,11_114_11014010_160819678365775_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819678365775_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819678365775_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>245</xmin>\n', '\t\t\t<ymin>701</ymin>\n', '\t\t\t<xmax>2840</xmax>\n', '\t\t\t<ymax>3340</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>760</xmin>\n', '\t\t\t<ymin>1033</ymin>\n', '\t\t\t<xmax>2587</xmax>\n', '\t\t\t<ymax>2921</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1700,11_114_11014010_160819678365775_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819678365775_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819678365775_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>350</xmin>\n', '\t\t\t<ymin>527</ymin>\n', '\t\t\t<xmax>3822</xmax>\n', '\t\t\t<ymax>2485</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>699</xmin>\n', '\t\t\t<ymin>900</ymin>\n', '\t\t\t<xmax>3193</xmax>\n', '\t\t\t<ymax>2205</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1701,11_114_11014010_160819682542033_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819682542033_0.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819682542033_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>323</xmin>\n', '\t\t\t<ymin>788</ymin>\n', '\t\t\t<xmax>2727</xmax>\n', '\t\t\t<ymax>3270</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>559</xmin>\n', '\t\t\t<ymin>1033</ymin>\n', '\t\t\t<xmax>2596</xmax>\n', '\t\t\t<ymax>3052</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1702,11_114_11014010_160819682542033_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819682542033_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819682542033_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>385</xmin>\n', '\t\t\t<ymin>690</ymin>\n', '\t\t\t<xmax>3438</xmax>\n', '\t\t\t<ymax>2532</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>769</xmin>\n', '\t\t\t<ymin>655</ymin>\n', '\t\t\t<xmax>3181</xmax>\n', '\t\t\t<ymax>2345</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1703,11_114_11014010_160819687394077_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_jasmin_20201217_160819687394077_1.jpg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_jasmin_20201217_160819687394077_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>431</xmin>\n', '\t\t\t<ymin>760</ymin>\n', '\t\t\t<xmax>3496</xmax>\n', '\t\t\t<ymax>2089</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>874</xmin>\n', '\t\t\t<ymin>947</ymin>\n', '\t\t\t<xmax>3053</xmax>\n', '\t\t\t<ymax>1832</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1704,11_114_11014010_160819898275064_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_khmi82_20201217_160819898275064_0.jpeg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_khmi82_20201217_160819898275064_0.jpeg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>1920</width>\n', '\t\t<height>2560</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>61</xmin>\n', '\t\t\t<ymin>339</ymin>\n', '\t\t\t<xmax>1842</xmax>\n', '\t\t\t<ymax>2143</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>183</xmin>\n', '\t\t\t<ymin>495</ymin>\n', '\t\t\t<xmax>1787</xmax>\n', '\t\t\t<ymax>2010</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1705,11_114_11014010_160819898275064_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_khmi82_20201217_160819898275064_1.jpeg</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_khmi82_20201217_160819898275064_1.jpeg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>2560</width>\n', '\t\t<height>1920</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>385</xmin>\n', '\t\t\t<ymin>76</ymin>\n', '\t\t\t<xmax>2301</xmax>\n', '\t\t\t<ymax>1578</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>511</xmin>\n', '\t\t\t<ymin>0</ymin>\n', '\t\t\t<xmax>2131</xmax>\n', '\t\t\t<ymax>1371</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1706,11_114_11014010_160820025462683_1.txt,['0']
1707,11_114_11014010_160821109096242_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>나물무침류_어패류무침_오징어무침_eunumom20_20201217_160821109096242_0.JPEG</filename>\n', '\t<path>/my-project-name/나물무침류_어패류무침_오징어무침_eunumom20_20201217_160821109096242_0.JPEG</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>1536</width>\n', '\t\t<height>2048</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>249</xmin>\n', '\t\t\t<ymin>542</ymin>\n', '\t\t\t<xmax>1279</xmax>\n', '\t\t\t<ymax>1572</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>382</xmin>\n', '\t\t\t<ymin>755</ymin>\n', '\t\t\t<xmax>1136</xmax>\n', '\t\t\t<ymax>1412</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
