LOCAL_CODE
(지번) 면목동 617-3
(지번) 면목동 372-20
(지번) 망우동 490-13
(지번) 면목동 504-1
(지번) 면목동 412-4
(지번) 면목동 633-3
(지번) 상봉동 115-14
(지번) 신내동 648
(지번) 상봉동 107-31
(지번) 묵동 240-44
(지번) 묵동 175-2
(지번) 묵동 250-46
(지번) 망우동 344-7
(지번) 신내동 454-4
(지번) 상봉동 26-2
(지번) 묵동 163-3
(지번) 면목동 496-16
(지번) 상봉동 87-27
(지번) 망우동 209-27
(지번) 묵동 250-8
(지번) 묵동 166-39
(지번) 중화동 298-13
(지번) 신내동 565-9
(지번) 면목동 661-45
(지번) 망우동 487-13
(지번) 상봉2동 91-1
(지번) 상봉2동 108-6
(지번) 면목동 413-1
(지번) 상봉2동 88-92
(지번) 면목동 118-1
(지번) 상봉동 109-31
(지번) 망우동 508-2
(지번) 면목7동 652-19
(지번) 면목동 1216
(지번) 상봉동 105-11
(지번) 면목동 634-23
(지번) 면목동 144-1
(지번) 신내동 537-3
(지번) 상봉동 49-11
(지번) 중화동 312-37
(지번) 면목동 472
(지번) 중화동 298-14
(지번) 묵동 175-7
(지번) 면목동 105-1
(지번) 상봉동 87-48
(지번) 신내동 797
(지번) 묵동 171-18
(지번) 면목동 496-24
(지번) 상봉동 136-9
(지번) 면목동 637-2
(지번) 면목동 497-7
(지번) 면목동 1110-16
(지번) 면목동 647-39
(지번) 상봉동 247-3
(지번) 신내동 495-9
(지번) 상봉동 101-7
(지번) 면목동 379-35
(지번) 면목동 595-51
(지번) 면목동 596-30
(지번) 면목동 617-3
(지번) 묵동 240-9
(지번) 면목동 51-3
(지번) 신내동 786
(지번) 면목동 504-18
(지번) 면목동 597-14
(지번) 신내동 387-1
(지번) 신내동 661
(지번) 신내동 565-14
(지번) 중화동 302-71
(지번) 면목동 191-126
(지번) 망우동 563-21
(지번) 신내동 648
(지번) 망우동 403
(지번) 묵동 169-11
(지번) 면목동 593-24
(지번) 상봉동 130-131
(지번) 묵동 57-1
(지번) 신내동 389
(지번) 상봉동 101
(지번) 면목동 446-17
(지번) 면목동 74-42
(지번) 묵동 170-1
(지번) 권농동 187-7
(지번) 종로5가 395-10
(지번) 관철동 13-10
(지번) 재동 86
(지번) 소격동 86
(지번) 필운동 32-1
(지번) 계동 101-12
(지번) 재동 85-3
(지번) 익선동 128-3
(지번) 청진동 183-1
(지번) 청진동 146
(지번) 부암동 97-5
(지번) 삼청동 102-2
(지번) 종로5가 265-22
(지번) 견지동 88
(지번) 체부동 85-1
(지번) 통인동 120
(지번) 재동 84-22
(지번) 계동 146-1
(지번) 소격동 84
(지번) 익선동 166-60
(지번) 낙원동 221
(지번) 종로4가 165-11
(지번) 종로3가 167
(지번) 종로5가 138-9
(지번) 평창동 444-1
(지번) 부암동 245-2
(지번) 내자동 11-1
(지번) 익선동 156
(지번) 누하동 90-2
(지번) 동숭동 31-19
(지번) 명륜4가 107
(지번) 부암동 258-3
(지번) 명륜4가 143
(지번) 원서동 221-1
(지번) 부암동 23-3
(지번) 돈의동 27
(지번) 효제동 155
(지번) 중학동 19
(지번) 사간동 62-1
(지번) 행촌동 209-35
(지번) 효자동 164-7
(지번) 청진동 128
(지번) 청진동 246
(지번) 서린동 149
(지번) 종로4가 177
(지번) 인사동 194-28
(지번) 창신동 148-1
(지번) 부암동 278-5
(지번) 공평동 129
(지번) 체부동 28-2
(지번) 명륜2가 225
(지번) 당주동 3-2
(지번) 신문로2가 1-248
(지번) 익선동 144
(지번) 공평동 5-1
(지번) 혜화동 84-3
(지번) 재동 84-14
(지번) 신문로1가 115
(지번) 이화동 9-443
(지번) 내자동 196
(지번) 관철동 11-11
(지번) 창신동 581-5
(지번) 명륜4가 48-2

(지번) 내수동 1
(지번) 관철동 19-1
(지번) 창신동 81-8
(지번) 명륜4가 94-2
(지번) 묘동 3-1
(지번) 관훈동 15-1
(지번) 동숭동 1-41
(지번) 돈의동 26
(지번) 삼청동 35-116
(지번) 부암동 254-2
(지번) 관수동 163
(지번) 사직동 262-4
(지번) 평창동 114-12
(지번) 체부동 190
(지번) 화동 117
(지번) 내수동 110-48
(지번) 효제동 174-6
(지번) 견지동 110
(지번) 인사동 193-5
(지번) 돈의동 11-1
(지번) 통의동 35-21
(지번) 누하동 22
(지번) 청진동 146
(지번) 내자동 1-2
(지번) 신문로1가 115
(지번) 내수동 110-48
(지번) 삼청동 28-21
(지번) 당주동 16-1
(지번) 익선동 166-73
(지번) 당주동 128-14
(지번) 부암동 254-7
(지번) 부암동 188
(지번) 익선동 174
(지번) 명륜4가 24
(지번) 관철동 12-24
(지번) 내수동 110-9
(지번) 관철동 180
(지번) 동숭동 1-73
(지번) 익선동 93
(지번) 소격동 158-1
(지번) 명륜4가 101-2
(지번) 관훈동 198-32
(지번) 익선동 166-16
(지번) 통의동 25-2
(지번) 종로2가 71-5
(지번) 누상동 52
(지번) 돈의동 30
(지번) 도렴동 65
(지번) 통의동 10
(지번) 숭인동 56-25
(지번) 낙원동 85-7
(지번) 종로5가 138-7
(지번) 관철동 5-8
(지번) 화동 138-21
(지번) 교남동 50-1
(지번) 중학동 14
(지번) 신문로2가 1-152
(지번) 창성동 154
(지번) 누하동 175-2
(지번) 동숭동 1-47

(지번) 명륜4가 154-2
(지번) 창신동 382
(지번) 공평동 120-2
(지번) 부암동 257-1
(지번) 관철동 5-5
(지번) 청진동 6
(지번) 당주동 40
(지번) 관훈동 118-27
(지번) 청진동 46
(지번) 관철동 7-15
(지번) 신문로2가 1-335
(지번) 내자동 108
(지번) 청진동 146
(지번) 부암동 239-13
(지번) 공평동 125-1
(지번) 명륜4가 170-2
(지번) 관철동 21
(지번) 안국동 83
(지번) 안국동 133
(지번) 종로6가 94
(지번) 종로5가 247-2
(지번) 장사동 85
(지번) 권농동 187-7
(지번) 낙원동 122
(지번) 체부동 17
(지번) 명륜4가 170-8
(지번) 혜화동 122-5
(지번) 재동 5-2
(지번) 계동 140-25
(지번) 소격동 142-2
(지번) 평동 43
(지번) 삼청동 27-3
(지번) 관철동 11-13
(지번) 창성동 122-2
(지번) 종로5가 138-10
(지번) 통의동 35-29
(지번) 장사동 127-1
(지번) 견지동 68-1
(지번) 관훈동 198-42
(지번) 익선동 110-4
(지번) 공평동 70
(지번) 관철동 155
(지번) 청진동 146
(지번) 명륜2가 121-1
(지번) 신문로1가 2
(지번) 수송동 85
(지번) 통인동 73
(지번) 창신동 573-1
(지번) 중학동 19
(지번) 통인동 118-3
(지번) 공평동 17
(지번) 봉익동 21
(지번) 행촌동 209-11
(지번) 삼청동 15-2
(지번) 관수동 43-2
(지번) 청진동 146
(지번) 누하동 33
(지번) 관훈동 64
(지번) 명륜4가 167-2
(지번) 관철동 43-6
(지번) 당주동 22-1
(지번) 세종로 139-8
(지번) 동숭동 1-152
(지번) 동숭동 1-60
(지번) 청진동 246
(지번) 통의동 25-16
(지번) 원서동 219
(지번) 돈의동 75-4
(지번) 종로3가 107-2
(지번) 관수동 42
(지번) 권농동 182-6
(지번) 동숭동 50-24
(지번) 익선동 166-36
(지번) 구기동 64-5
(지번) 돈의동 49-1
(지번) 낙원동 110
(지번) 숭인동 61-30
(지번) 관훈동 29-2
(지번) 명륜4가 103-6
(지번) 당주동 128-27
(지번) 홍지동 133-12
(지번) 명륜4가 147-1
(지번) 창신동 542
(지번) 동숭동 187-11
(지번) 당주동 15-8
(지번) 연건동 195-38
(지번) 당주동 5
(지번) 익선동 166-39
(지번) 옥인동 산 3-1
(지번) 낙원동 82-3
(지번) 동숭동 1-87
(지번) 관훈동 123-4
(지번) 수송동 46-13
(지번) 소격동 149-11
(지번) 당주동 42-2
(지번) 재동 84-5
(지번) 혜화동 90-18
(지번) 내수동 1
(지번) 삼청동 63-28
(지번) 관철동 43-13
(지번) 통인동 138-1
(지번) 누하동 195-2
(지번) 동숭동 1-97
(지번) 공평동 70
(지번) 종로1가 40
(지번) 명륜2가 24-1
(지번) 삼청동 126
(지번) 사간동 7
(지번) 관훈동 84-23
(지번) 재동 34-1
(지번) 효자동 40-2
(지번) 종로5가 104-1
(지번) 통인동 137-7
(지번) 명륜4가 129
(지번) 통의동 7-33
(지번) 동숭동 130-63
(지번) 가회동 11-49
(지번) 세종로 202-1
(지번) 신문로1가 238
(지번) 효자동 62
(지번) 관철동 12-23
(지번) 종로2가 9
(지번) 종로5가 280-4
(지번) 종로5가 443
(지번) 체부동 189
(지번) 통인동 118-15
(지번) 명륜4가 146-1
(지번) 명륜4가 85-10
(지번) 세종로 81-3
(지번) 낙원동 139-1
(지번) 낙원동 213-3
(지번) 돈의동 7
(지번) 관철동 43-7
(지번) 관철동 42-4
(지번) 서린동 128-1
(지번) 신문로2가 1-104
(지번) 창신동 695-1
(지번) 화동 137-5
(지번) 동숭동 128-5
(지번) 팔판동 89
(지번) 누상동 166-127
(지번) 명륜2가 187
(지번) 동숭동 130-17
(지번) 견지동 110
(지번) 화동 137-4
(지번) 창신동 23-450
(지번) 낙원동 111-2
(지번) 부암동 175-1
(지번) 명륜4가 111-2
(지번) 종로2가 84-8
(지번) 종로5가 265-8
(지번) 돈의동 8
(지번) 익선동 166-21
(지번) 계동 107-1
(지번) 관철동 7-5
(지번) 관철동 263
(지번) 관수동 40
(지번) 당주동 170-2
(지번) 공평동 70
(지번) 사간동 93
(지번) 필운동 202
(지번) 세종로 185-2
(지번) 명륜4가 45-1
(지번) 관철동 44-1
(지번) 명륜1가 31-23
(지번) 화동 102-1
(지번) 명륜4가 62
(지번) 관수동 145-1
(지번) 종로3가 12-1
(지번) 소격동 158-4
(지번) 명륜2가 30
(지번) 체부동 132-1
(지번) 익선동 166-78
(지번) 내자동 147
(지번) 신문로2가 12-5
(지번) 명륜4가 69-1
(지번) 관철동 19-16
(지번) 동숭동 128-12
(지번) 내수동 75
(지번) 명륜4가 70-4
(지번) 수송동 110
(지번) 관철동 256
(지번) 종로5가 52-1
(지번) 명륜4가 170-3
(지번) 당주동 30
(지번) 관철동 11-13
(지번) 관철동 11-11
(지번) 관철동 11-11
(지번) 종로5가 281-2
(지번) 관철동 14-1
(지번) 가회동 163
(지번) 청운동 69
(지번) 관훈동 29-13
(지번) 관철동 12-13
(지번) 청진동 70
(지번) 세종로 164
(지번) 수송동 156
(지번) 익선동 146
(지번) 소격동 159
(지번) 명륜4가 166-1
(지번) 관철동 180
(지번) 가회동 9-1
(지번) 가회동 202-1
(지번) 창성동 17-1
(지번) 부암동 208-43
(지번) 혜화동 136
(지번) 종로4가 188
(지번) 평창동 153-1
(지번) 동숭동 1-56
(지번) 인사동 141-2
(지번) 청운동 59-4
(지번) 익선동 133-2
(지번) 삼청동 28-19
(지번) 부암동 225-1
(지번) 동숭동 130-47
(지번) 통인동 46-5
(지번) 신문로2가 1-104
(지번) 필운동 105
(지번) 신문로2가 1-161
(지번) 권농동 141-5
(지번) 종로5가 138-16
(지번) 명륜4가 145
(지번) 명륜2가 33-2
(지번) 관훈동 106
(지번) 관철동 6-4
(지번) 관수동 40-2
(지번) 부암동 292-6
(지번) 삼청동 20-8
(지번) 돈의동 18
(지번) 통의동 38
(지번) 명륜2가 36-1

(지번) 동숭동 1-44
(지번) 계동 2-49
(지번) 신문로1가 163
(지번) 동숭동 1-76
(지번) 재동 11
(지번) 동숭동 130-26
(지번) 익선동 166-48
(지번) 재동 84-9
(지번) 익선동 166-34
(지번) 효자동 39-1
(지번) 수송동 146-1
(지번) 명륜4가 15-1
(지번) 관훈동 29-4
(지번) 명륜4가 188-4
(지번) 평창동 97
(지번) 팔판동 57
(지번) 관철동 43-5
(지번) 부암동 281-13
(지번) 원서동 75
(지번) 관철동 11-2
(지번) 혜화동 197-2
(지번) 인사동 263
(지번) 옥인동 155
(지번) 동숭동 1-11
(지번) 관철동 35-1
(지번) 평창동 150-5
(지번) 중학동 19
(지번) 가회동 170-3
(지번) 관철동 44-5
(지번) 구기동 253-1
(지번) 당주동 20-2
(지번) 원서동 219
(지번) 신문로1가 29
(지번) 통인동 118-15
(지번) 관훈동 198-42
(지번) 익선동 166-77
(지번) 관철동 11-1
(지번) 필운동 144-1
(지번) 평창동 210
(지번) 평창동 66-32
(지번) 동숭동 1-37
(지번) 동숭동 5-7
(지번) 관철동 19-13
(지번) 신문로2가 1-251
(지번) 명륜2가 32
(지번) 신문로2가 1-222
(지번) 체부동 39-2
(지번) 명륜2가 21-18
(지번) 명륜2가 150-2
(지번) 돈의동 18
(지번) 삼청동 157-83
(지번) 명륜4가 154-3
(지번) 내수동 110-35
(지번) 명륜4가 64-5
(지번) 청진동 246
(지번) 마포동 388-5
(지번) 공덕동 255-9
(지번) 도화동 345-1
(지번) 도화동 179-9
(지번) 합정동 391-5
(지번) 염리동 147-6
(지번) 망원동 57-38
(지번) 망원동 400-1
(지번) 연남동 375-113
(지번) 합정동 363-28
(지번) 연남동 384-7
(지번) 서교동 408-8
(지번) 연남동 229-67
(지번) 망원동 386-4
(지번) 연남동 568-26
(지번) 서교동 465-1
(지번) 염리동 173-21
(지번) 망원동 416-33
(지번) 도화동 25-13
(지번) 합정동 361-1
(지번) 망원동 378-7
(지번) 서교동 475-22
(지번) 망원동 482-3
(지번) 서교동 364-10
(지번) 공덕동 105-127
(지번) 공덕동 105-67
(지번) 연남동 223-20
(지번) 망원동 415-31
(지번) 연남동 223-15
(지번) 상수동 317-2
(지번) 노고산동 109-69
(지번) 합정동 388-15
(지번) 합정동 426-18
(지번) 서교동 408-26
(지번) 합정동 357-6
(지번) 도화동 345-4
(지번) 신수동 36-3
(지번) 서교동 394-17
(지번) 공덕동 255-19
(지번) 상수동 86-22
(지번) 서교동 469-67
(지번) 아현동 424-11
(지번) 망원동 57-135
(지번) 상암동 1537-2
(지번) 용강동 40-1
(지번) 동교동 203-18
(지번) 연남동 224-41
(지번) 동교동 158-24
(지번) 서교동 369-1
(지번) 연남동 390-30
(지번) 염리동 149-9
(지번) 도화동 179-11
(지번) 용강동 51-5
(지번) 서교동 358-121
(지번) 서교동 475-26
(지번) 연남동 566-8
(지번) 동교동 152-11
(지번) 상수동 321-1
(지번) 서교동 366-14
(지번) 연남동 390-42
(지번) 도화동 181-39
(지번) 동교동 204-29
(지번) 상수동 316-1
(지번) 서교동 363-24
(지번) 용강동 494-32
(지번) 연남동 252-18
(지번) 서교동 402-4
(지번) 상암동 1653
(지번) 망원동 410-1
(지번) 서교동 400-13
(지번) 망원동 378-17
(지번) 연남동 390-71
(지번) 서교동 391-5
(지번) 신수동 36-3
(지번) 연남동 381-15
(지번) 서교동 375-37
(지번) 동교동 204-54
(지번) 연남동 229-12
(지번) 합정동 368-3
(지번) 공덕동 249-62
(지번) 공덕동 469
(지번) 연남동 564-31
(지번) 동교동 113-25
(지번) 서교동 385-6
(지번) 서교동 358-51
(지번) 서교동 330-19
(지번) 연남동 383-95
(지번) 합정동 381-64
(지번) 도화동 181-45
(지번) 서교동 338-1
(지번) 서교동 381-22
(지번) 서교동 337-10
(지번) 상수동 91-3
(지번) 망원동 395-17
(지번) 망원동 476-1
(지번) 합정동 386-11
(지번) 연남동 239-4
(지번) 동교동 153-3
(지번) 상수동 341-1
(지번) 연남동 228-2
(지번) 용강동 50-13
(지번) 신공덕동 2-463
(지번) 연남동 382-19
(지번) 용강동 51-3
(지번) 합정동 367-8
(지번) 망원동 411-12
(지번) 서교동 396-32
(지번) 동교동 146-8
(지번) 도화동 345-4
(지번) 서교동 461-25
(지번) 합정동 396-14
(지번) 상수동 314-10
(지번) 상수동 328-2
(지번) 동교동 153-3
(지번) 연남동 223-114
(지번) 서교동 346-47
(지번) 서교동 346-31
(지번) 서교동 330-19
(지번) 연남동 260-31
(지번) 서교동 459-13
(지번) 상암동 1493
(지번) 망원동 57-194
(지번) 서교동 332-33
(지번) 서교동 358-49
(지번) 합정동 473
(지번) 서교동 395-124
(지번) 상암동 8-3
(지번) 서교동 400-12
(지번) 서교동 384-3
(지번) 창전동 4-2
(지번) 상수동 93-45
(지번) 도화동 327-1
(지번) 도화동 201-39
(지번) 서교동 391-18
(지번) 상수동 356-6
(지번) 상수동 324-10
(지번) 성산동 54-7
(지번) 연남동 227-20
(지번) 서교동 403-13
(지번) 합정동 372-27
(지번) 서교동 409-14
(지번) 합정동 427-5
(지번) 서교동 400-22
(지번) 합정동 361-20
(지번) 연남동 228-48
(지번) 연남동 387-13
(지번) 서교동 394-16
(지번) 연남동 373-10
(지번) 연남동 240-2
(지번) 망원동 378-9
(지번) 서교동 375-35
(지번) 연남동 227-15
(지번) 서교동 378-12
(지번) 서교동 395-113
(지번) 망원동 414-16
(지번) 창전동 6-131
(지번) 공덕동 478
(지번) 서교동 342-16
(지번) 연남동 223-102
(지번) 연남동 366-19
(지번) 동교동 200-18
(지번) 서교동 369-4
(지번) 상수동 93-28
(지번) 염리동 168-9
(지번) 연남동 229-56
(지번) 망원동 394-86
(지번) 상암동 42-20
(지번) 연남동 515-20
(지번) 상수동 304-1
(지번) 공덕동 232-9
(지번) 서교동 360-13
(지번) 연남동 228-5
(지번) 동교동 201-10
(지번) 망원동 455-1
(지번) 서교동 358-42
(지번) 용강동 50-4
(지번) 동교동 166-13
(지번) 서교동 327-20
(지번) 동교동 203-11
(지번) 서교동 460-2
(지번) 서교동 366-28
(지번) 연남동 387-8
(지번) 서교동 344-15
(지번) 망원동 481-8
(지번) 동교동 206-5
(지번) 용강동 67-1
(지번) 서교동 394-65
(지번) 망원동 455-17
(지번) 연남동 570-38
(지번) 합정동 372-17
(지번) 서교동 448-2
(지번) 합정동 366-1
(지번) 연남동 566-12
(지번) 망원동 57-278
(지번) 망원1동 414-20
(지번) 서교동 449-6
(지번) 공덕동 476
(지번) 동교동 169-14
(지번) 동교동 169-22
(지번) 동교동 154-1
(지번) 공덕동 249-36
(지번) 공덕동 256-20
(지번) 연남동 387-13
(지번) 용강동 473-1
(지번) 합정동 357-7
(지번) 공덕동 256-43
(지번) 상수동 86-37
(지번) 상암동 1610
(지번) 연남동 257-22
(지번) 연남동 224-57
(지번) 동교동 186-22
(지번) 서교동 407-21
(지번) 합정동 367-9
(지번) 마포동 140
(지번) 용강동 508
(지번) 연남동 504-50
(지번) 공덕동 478
(지번) 망원동 414-82
(지번) 상암동 34-36
(지번) 서교동 408-25
(지번) 도화동 182-2
(지번) 서교동 355-25
(지번) 도화동 179-3
(지번) 연남동 241-88
(지번) 서교동 379-13
(지번) 서교동 444-2
(지번) 서교동 476-19
(지번) 연남동 361-17
(지번) 동교동 170-23
(지번) 도화동 173
(지번) 서교동 352-16
(지번) 창전동 5-73
(지번) 마포동 33-1
(지번) 도화동 25-66
(지번) 서교동 407-6
(지번) 동교동 204-5
(지번) 서교동 354-6
(지번) 서교동 333-30
(지번) 신수동 85-19
(지번) 서교동 358-39
(지번) 도화동 194-22
(지번) 상수동 310-11
(지번) 서교동 358-106
(지번) 상암동 1615
(지번) 연남동 566-56
(지번) 상수동 313-6
(지번) 연남동 229-55
(지번) 합정동 413-15
(지번) 연남동 227-24
(지번) 서교동 354-2
(지번) 망원동 378-6
(지번) 망원동 411-8
(지번) 서교동 395-17
(지번) 서교동 408-27
(지번) 연남동 487-278
(지번) 동교동 173-14
(지번) 서교동 395-78
(지번) 도화동 536
(지번) 서교동 403-16
(지번) 상수동 330-12
(지번) 서교동 468-17
(지번) 망원동 412-52
(지번) 서교동 332-30
(지번) 도화동 563
(지번) 서교동 355-25
(지번) 연남동 240-1
(지번) 동교동 165-8
(지번) 대흥동 802
(지번) 합정동 387-21
(지번) 합정동 413-16
(지번) 서교동 409-17
(지번) 창전동 5-78
(지번) 서교동 331-21
(지번) 서교동 466-5
(지번) 서교동 396-29
(지번) 동교동 197-31
(지번) 동교동 152-15
(지번) 연남동 260-52
(지번) 연남동 226-21
(지번) 서교동 358-50
(지번) 서교동 402-6
(지번) 동교동 201-41
(지번) 염리동 157-8
(지번) 서교동 402-18
(지번) 서교동 355-5
(지번) 상수동 312-8
(지번) 서교동 366-2
(지번) 서교동 395-199
(지번) 도화동 25-13
(지번) 서교동 396-51
(지번) 동교동 197-15
(지번) 연남동 387-3
(지번) 서교동 364-22
(지번) 망원동 57-41
(지번) 상수동 72-43
(지번) 망원동 373-3
(지번) 서교동 447-7
(지번) 동교동 159-12
(지번) 합정동 392-1
(지번) 연남동 566-67
(지번) 동교동 148-7
(지번) 상수동 92-6
(지번) 연남동 387-19
(지번) 서교동 358-96
(지번) 합정동 366-7
(지번) 서교동 465-11
(지번) 서교동 399-23
(지번) 망원동 403-5
(지번) 동교동 153-14
(지번) 연남동 453-32
(지번) 합정동 457-3
(지번) 연남동 385-3
(지번) 서교동 354-12
(지번) 상암동 1653
(지번) 서교동 465-2
(지번) 서교동 442-4
(지번) 연남동 383-99
(지번) 합정동 375-26
(지번) 도화동 184-22
(지번) 동교동 161-14
(지번) 망원동 396-27
(지번) 상암동 1603
(지번) 연남동 241-16
(지번) 망원동 57-36
(지번) 연남동 390-24
(지번) 망원동 380-19
(지번) 동교동 158-25
(지번) 서교동 395-178
(지번) 상암동 1595-1
(지번) 연남동 223-80
(지번) 당인동 24-11
(지번) 도화동 251-1
(지번) 망원동 399-10
(지번) 동교동 197-40
(지번) 서교동 465-11
(지번) 연남동 246-22
(지번) 도화동 194-18
(지번) 동교동 184-17
(지번) 서교동 325-1
(지번) 합정동 383-26
(지번) 망원동 474-2
(지번) 성산동 200-38
(지번) 상암동 15-29
(지번) 서교동 360-22
(지번) 동교동 164-33
(지번) 도화동 346-2
(지번) 공덕동 445-1
(지번) 합정동 412-8
(지번) 용강동 50-11
(지번) 서교동 361-10
(지번) 동교동 203-18
(지번) 창전동 2-47
(지번) 서교동 395-36
(지번) 서교동 464-12
(지번) 동교동 169-2
(지번) 연남동 385-12
(지번) 동교동 188-2
(지번) 망원동 411-21
(지번) 연남동 387-7
(지번) 서교동 486
(지번) 서교동 408-29
(지번) 동교동 203-19
(지번) 신수동 42-10
(지번) 동교동 147-59
(지번) 연남동 255-12
(지번) 서교동 401-6
(지번) 당인동 25-9
(지번) 아현동 618-19
(지번) 서교동 395-115
(지번) 신수동 89-10
(지번) 상수동 310-4
(지번) 서교동 395-20
(지번) 서교동 358-125
(지번) 서교동 346-36
(지번) 연남동 260-51
(지번) 서교동 411-18
(지번) 염리동 173-32
(지번) 서교동 380-15
(지번) 서교동 404-24
(지번) 서교동 332-22
(지번) 성산동 232-12
(지번) 연남동 568-25
(지번) 동교동 197-25
(지번) 합정동 473
(지번) 동교동 203-56
(지번) 서교동 346-21
(지번) 망원동 398-35
(지번) 서교동 368-34
(지번) 서교동 382-14
(지번) 서교동 327-22
(지번) 서교동 391-18
(지번) 상암동 35-7
(지번) 노고산동 106-8
(지번) 연남동 381-5
(지번) 망원동 423-15
(지번) 망원동 338-1
(지번) 합정동 386-37
(지번) 동교동 178-11
(지번) 동교동 147-48
(지번) 연남동 390-51
(지번) 망원동 409-11
(지번) 망원동 386-5
(지번) 합정동 413-26
(지번) 서교동 397-5
(지번) 서교동 402-3
(지번) 연남동 258-5
(지번) 상수동 313-2
(지번) 동교동 152-1
(지번) 서교동 335-25
(지번) 서교동 369-41
(지번) 상수동 313-1
(지번) 연남동 228-3
(지번) 서교동 411-12
(지번) 하계동 115-1
(지번) 공릉동 398-5
(지번) 상계동 1131-37
(지번) 공릉동 350-24
(지번) 공릉동 740
(지번) 상계동 434-49
(지번) 상계동 1025-4
(지번) 상계동 603-8
(지번) 공릉동 633-18
(지번) 공릉동 577-10
(지번) 공릉동 683-14
(지번) 중계동 369-9
(지번) 상계동 337
(지번) 공릉동 208-18
(지번) 상계동 341-5
(지번) 상계동 332-3
(지번) 상계동 332-8
(지번) 공릉동 571-16
(지번) 공릉동 597-17
(지번) 상계동 591-2
(지번) 공릉동 351-1
(지번) 상계동 996-8
(지번) 상계동 354-6
(지번) 상계동 318-1
(지번) 월계동 63-5
(지번) 상계동 341-7
(지번) 상계동 323-11
(지번) 공릉동 392-2
(지번) 상계동 348-4
(지번) 월계동 68-79
(지번) 하계동 115-5
(지번) 상계동 1048-10
(지번) 공릉동 431-4
(지번) 상계동 749
(지번) 하계동 69-8
(지번) 상계동 733-2
(지번) 상계동 401-17
(지번) 공릉동 509-41
(지번) 공릉동 504-15
(지번) 공릉2동 240-19
(지번) 상계동 397-4
(지번) 하계동 180-1
(지번) 상계동 358-31
(지번) 중계동 140-42
(지번) 상계동 733-2
(지번) 상계동 324-5
(지번) 상계동 591-7
(지번) 상계동 65-2
(지번) 중계동 366-15
(지번) 공릉동 644-24
(지번) 공릉동 320-107
(지번) 상계동 326-2
(지번) 공릉동 597-34
(지번) 상계동 711-12
(지번) 공릉동 349-8
(지번) 상계동 598-2
(지번) 상계동 693
(지번) 공릉동 587-1
(지번) 공릉동 439-2
(지번) 상계동 111-478
(지번) 공릉동 670-7
(지번) 월계동 64-10
(지번) 공릉동 504-28
(지번) 상계동 763-7
(지번) 상계동 358-6
(지번) 하계동 256-11
(지번) 상계동 693-3
(지번) 공릉동 593-3
(지번) 상계동 328-9
(지번) 상계동 710
(지번) 공릉동 589-21
(지번) 중계동 27
(지번) 공릉동 670-25
(지번) 상계동 349-24
(지번) 상계동 725-3
(지번) 상계동 366-3
(지번) 중계동 58-8
(지번) 상계동 710-3
(지번) 공릉동 661-7
(지번) 상계동 591-25
(지번) 상계동 711-13
(지번) 상계동 341-15
(지번) 공릉동 589-16
(지번) 상계동 598-1
(지번) 공릉동 439-15
(지번) 공릉동 438-2
(지번) 공릉동 589-21
(지번) 상계동 639
(지번) 상계동 323-16
(지번) 상계동 324-4
(지번) 중계동 506
(지번) 상계동 1115-31
(지번) 공릉동 617-18
(지번) 상계동 595
(지번) 상계동 1132-35
(지번) 하계동 208-1
(지번) 상계동 372-16
(지번) 상계동 1131-37
(지번) 월계동 402-11
(지번) 상계동 430-22
(지번) 상계동 711-13
(지번) 상계동 734-5
(지번) 상계동 603-14
(지번) 상계동 693-1
(지번) 상계동 389-356
(지번) 상계동 639-1
(지번) 공릉동 380-33

(지번) 상계동 369-5
(지번) 공릉동 379-25
(지번) 상계동 335
(지번) 상계동 735-4
(지번) 공릉동 506-34
(지번) 중계동 141-16
(지번) 공릉동 670-20
(지번) 공릉동 421-19
(지번) 공릉동 90-4
(지번) 공릉동 745
(지번) 하계동 209-2
(지번) 공릉동 379-20
(지번) 상계동 101-180
(지번) 공릉동 379-24
(지번) 공릉1동 392-1
(지번) 하계동 270
(지번) 상계동 763-3
(지번) 공릉동 633-9
(지번) 상계동 593-14
(지번) 상계동 592-5
(지번) 공릉동 441-26
(지번) 공릉동 644-7
(지번) 상계동 358-9
(지번) 공릉동 670-7
(지번) 상계동 332-4
(지번) 공릉동 683-25
(지번) 상계동 693-1
(지번) 상계동 323-29
(지번) 공릉동 435-2
(지번) 상계동 723
(지번) 공릉동 441-93
(지번) 하계동 170-36
(지번) 공릉동 323-35
(지번) 상계동 616-1
(지번) 상계동 763-4
(지번) 상계2동 323-16
(지번) 상계동 357-8
(지번) 상계동 591-3
(지번) 상계동 617
(지번) 상계동 723
(지번) 중계동 509-1
(지번) 상계동 1119-16
(지번) 하계동 251-4
(지번) 상계동 396-6
(지번) 중계동 360-9
(지번) 월계동 472-45
(지번) 공릉동 737
(지번) 상계동 358-31
(지번) 상계동 1305
(지번) 상계동 726
(지번) 월계동 55-8
(지번) 공릉동 424-4
(지번) 상계동 593-2
(지번) 공릉동 345-3
(지번) 상계동 354-11
(지번) 월계동 55-10
(지번) 상계동 713
(지번) 상계동 581-55
(지번) 공릉동 587-6
(지번) 상계동 593-1
(지번) 중계동 591
(지번) 공릉동 408-8
(지번) 상계동 323-9
(지번) 상계동 616-4
(지번) 공릉동 585-1
(지번) 상계동 603-2
(지번) 상계동 323-32
(지번) 상계동 1032-1
